Interval,Lat_M,Lon_M
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
676,57.30295893,-1.49570849
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
677,57.30365807,-1.5265922
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
678,57.30374935,-1.55732616
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
679,57.30333333,-1.58835104
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
680,57.30283429,-1.61912575
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
681,57.30267393,-1.65002772
711,56.90073082,-1.99549503
711,56.90073082,-1.99549503
711,56.90073082,-1.99549503
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
712,56.80019941,-2.23344873
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
713,56.80049906,-2.21031362
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
714,56.80063341,-2.17975043
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
715,56.80087205,-2.14918134
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
716,56.80117887,-2.11848055
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
717,56.80137833,-2.08804876
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
718,56.8011045,-2.05721698
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
719,56.80066667,-2.02733124
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
720,56.80024574,-1.99681064
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
721,56.79975306,-1.96613868
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
722,56.79924597,-1.93566929
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
723,56.7987397,-1.90536399
724,56.79771514,-1.87523024
724,56.79771514,-1.87523024
724,56.79771514,-1.87523024
724,56.79771514,-1.87523024
724,56.79771514,-1.87523024
724,56.79771514,-1.87523024
724,56.79771514,-1.87523024
724,56.79771514,-1.87523024
724,56.79771514,-1.87523024
725,56.79743833,-1.84476522
725,56.79743833,-1.84476522
725,56.79743833,-1.84476522
725,56.79743833,-1.84476522
725,56.79743833,-1.84476522
725,56.79743833,-1.84476522
725,56.79743833,-1.84476522
725,56.79743833,-1.84476522
726,56.79677943,-1.81463642
726,56.79677943,-1.81463642
726,56.79677943,-1.81463642
726,56.79677943,-1.81463642
726,56.79677943,-1.81463642
726,56.79677943,-1.81463642
726,56.79677943,-1.81463642
726,56.79677943,-1.81463642
726,56.79677943,-1.81463642
727,56.7971971,-1.78374797
727,56.7971971,-1.78374797
727,56.7971971,-1.78374797
727,56.7971971,-1.78374797
727,56.7971971,-1.78374797
727,56.7971971,-1.78374797
727,56.7971971,-1.78374797
728,56.79800842,-1.75320802
728,56.79800842,-1.75320802
728,56.79800842,-1.75320802
728,56.79800842,-1.75320802
728,56.79800842,-1.75320802
728,56.79800842,-1.75320802
729,56.79876,-1.72265453
729,56.79876,-1.72265453
729,56.79876,-1.72265453
729,56.79876,-1.72265453
729,56.79876,-1.72265453
729,56.79876,-1.72265453
730,56.79949754,-1.69243268
730,56.79949754,-1.69243268
730,56.79949754,-1.69243268
730,56.79949754,-1.69243268
730,56.79949754,-1.69243268
730,56.79949754,-1.69243268
730,56.79949754,-1.69243268
731,56.79998529,-1.66196478
731,56.79998529,-1.66196478
731,56.79998529,-1.66196478
731,56.79998529,-1.66196478
731,56.79998529,-1.66196478
731,56.79998529,-1.66196478
731,56.79998529,-1.66196478
732,56.80017162,-1.63139088
732,56.80017162,-1.63139088
732,56.80017162,-1.63139088
732,56.80017162,-1.63139088
732,56.80017162,-1.63139088
732,56.80017162,-1.63139088
732,56.80017162,-1.63139088
733,56.80030978,-1.60086456
733,56.80030978,-1.60086456
733,56.80030978,-1.60086456
733,56.80030978,-1.60086456
733,56.80030978,-1.60086456
733,56.80030978,-1.60086456
733,56.80030978,-1.60086456
734,56.80029833,-1.57037106
734,56.80029833,-1.57037106
734,56.80029833,-1.57037106
734,56.80029833,-1.57037106
734,56.80029833,-1.57037106
734,56.80029833,-1.57037106
735,56.80019089,-1.54016002
735,56.80019089,-1.54016002
735,56.80019089,-1.54016002
735,56.80019089,-1.54016002
735,56.80019089,-1.54016002
735,56.80019089,-1.54016002
736,56.80170667,-1.5019183
736,56.80170667,-1.5019183
736,56.80170667,-1.5019183
736,56.80170667,-1.5019183
736,56.80170667,-1.5019183
736,56.80170667,-1.5019183
737,56.80097262,-1.49361074
737,56.80097262,-1.49361074
737,56.80097262,-1.49361074
737,56.80097262,-1.49361074
737,56.80097262,-1.49361074
737,56.80097262,-1.49361074
737,56.80097262,-1.49361074
738,56.80158496,-1.46025733
738,56.80158496,-1.46025733
738,56.80158496,-1.46025733
738,56.80158496,-1.46025733
738,56.80158496,-1.46025733
738,56.80158496,-1.46025733
739,56.801445,-1.42998981
739,56.801445,-1.42998981
739,56.801445,-1.42998981
739,56.801445,-1.42998981
739,56.801445,-1.42998981
739,56.801445,-1.42998981
739,56.801445,-1.42998981
740,56.80100857,-1.39972906
740,56.80100857,-1.39972906
740,56.80100857,-1.39972906
740,56.80100857,-1.39972906
740,56.80100857,-1.39972906
740,56.80100857,-1.39972906
741,56.8009137,-1.36936816
741,56.8009137,-1.36936816
741,56.8009137,-1.36936816
741,56.8009137,-1.36936816
741,56.8009137,-1.36936816
741,56.8009137,-1.36936816
741,56.8009137,-1.36936816
742,56.80091999,-1.33874319
742,56.80091999,-1.33874319
742,56.80091999,-1.33874319
742,56.80091999,-1.33874319
742,56.80091999,-1.33874319
742,56.80091999,-1.33874319
742,56.80091999,-1.33874319
742,56.80091999,-1.33874319
743,56.80091514,-1.30818207
743,56.80091514,-1.30818207
743,56.80091514,-1.30818207
743,56.80091514,-1.30818207
743,56.80091514,-1.30818207
743,56.80091514,-1.30818207
743,56.80091514,-1.30818207
744,56.80097207,-1.27825868
744,56.80097207,-1.27825868
744,56.80097207,-1.27825868
744,56.80097207,-1.27825868
744,56.80097207,-1.27825868
744,56.80097207,-1.27825868
744,56.80097207,-1.27825868
745,56.80083386,-1.24668809
745,56.80083386,-1.24668809
745,56.80083386,-1.24668809
745,56.80083386,-1.24668809
745,56.80083386,-1.24668809
745,56.80083386,-1.24668809
745,56.80083386,-1.24668809
746,56.80072254,-1.21635993
746,56.80072254,-1.21635993
746,56.80072254,-1.21635993
746,56.80072254,-1.21635993
746,56.80072254,-1.21635993
746,56.80072254,-1.21635993
746,56.80072254,-1.21635993
747,56.80069412,-1.18520077
747,56.80069412,-1.18520077
747,56.80069412,-1.18520077
747,56.80069412,-1.18520077
747,56.80069412,-1.18520077
747,56.80069412,-1.18520077
747,56.80069412,-1.18520077
748,56.80044,-1.15596582
748,56.80044,-1.15596582
748,56.80044,-1.15596582
748,56.80044,-1.15596582
748,56.80044,-1.15596582
748,56.80044,-1.15596582
748,56.80044,-1.15596582
749,56.80010364,-1.12554276
749,56.80010364,-1.12554276
749,56.80010364,-1.12554276
749,56.80010364,-1.12554276
749,56.80010364,-1.12554276
749,56.80010364,-1.12554276
749,56.80010364,-1.12554276
750,56.79990319,-1.09474263
750,56.79990319,-1.09474263
750,56.79990319,-1.09474263
750,56.79990319,-1.09474263
750,56.79990319,-1.09474263
750,56.79990319,-1.09474263
750,56.79990319,-1.09474263
751,56.79965665,-1.06432107
751,56.79965665,-1.06432107
751,56.79965665,-1.06432107
751,56.79965665,-1.06432107
751,56.79965665,-1.06432107
751,56.79965665,-1.06432107
751,56.79965665,-1.06432107
752,56.79918644,-1.03405478
752,56.79918644,-1.03405478
752,56.79918644,-1.03405478
752,56.79918644,-1.03405478
752,56.79918644,-1.03405478
752,56.79918644,-1.03405478
752,56.79918644,-1.03405478
753,56.79874747,-1.00345826
753,56.79874747,-1.00345826
753,56.79874747,-1.00345826
753,56.79874747,-1.00345826
753,56.79874747,-1.00345826
753,56.79874747,-1.00345826
753,56.79874747,-1.00345826
754,56.79820953,-0.97292184
754,56.79820953,-0.97292184
754,56.79820953,-0.97292184
754,56.79820953,-0.97292184
754,56.79820953,-0.97292184
754,56.79820953,-0.97292184
754,56.79820953,-0.97292184
755,56.79775835,-0.94230348
755,56.79775835,-0.94230348
755,56.79775835,-0.94230348
755,56.79775835,-0.94230348
755,56.79775835,-0.94230348
755,56.79775835,-0.94230348
755,56.79775835,-0.94230348
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
756,56.79749297,-0.91199572
757,56.79430356,-0.88281116
757,56.79430356,-0.88281116
757,56.79430356,-0.88281116
757,56.79430356,-0.88281116
757,56.79430356,-0.88281116
757,56.79430356,-0.88281116
757,56.79430356,-0.88281116
758,56.78699894,-0.85822641
758,56.78699894,-0.85822641
758,56.78699894,-0.85822641
758,56.78699894,-0.85822641
758,56.78699894,-0.85822641
758,56.78699894,-0.85822641
758,56.78699894,-0.85822641
759,56.78824882,-0.82761332
759,56.78824882,-0.82761332
759,56.78824882,-0.82761332
759,56.78824882,-0.82761332
759,56.78824882,-0.82761332
759,56.78824882,-0.82761332
759,56.78824882,-0.82761332
760,56.78929241,-0.79747921
760,56.78929241,-0.79747921
760,56.78929241,-0.79747921
760,56.78929241,-0.79747921
760,56.78929241,-0.79747921
760,56.78929241,-0.79747921
760,56.78929241,-0.79747921
760,56.78929241,-0.79747921
761,56.79017673,-0.7674925
761,56.79017673,-0.7674925
761,56.79017673,-0.7674925
761,56.79017673,-0.7674925
761,56.79017673,-0.7674925
761,56.79017673,-0.7674925
761,56.79017673,-0.7674925
761,56.79017673,-0.7674925
761,56.79017673,-0.7674925
762,56.79150201,-0.73704876
762,56.79150201,-0.73704876
762,56.79150201,-0.73704876
762,56.79150201,-0.73704876
762,56.79150201,-0.73704876
762,56.79150201,-0.73704876
762,56.79150201,-0.73704876
762,56.79150201,-0.73704876
763,56.79211543,-0.70602518
763,56.79211543,-0.70602518
763,56.79211543,-0.70602518
763,56.79211543,-0.70602518
763,56.79211543,-0.70602518
763,56.79211543,-0.70602518
763,56.79211543,-0.70602518
763,56.79211543,-0.70602518
763,56.79211543,-0.70602518
764,56.79228793,-0.67596342
764,56.79228793,-0.67596342
764,56.79228793,-0.67596342
764,56.79228793,-0.67596342
764,56.79228793,-0.67596342
764,56.79228793,-0.67596342
764,56.79228793,-0.67596342
765,56.79246815,-0.64536808
765,56.79246815,-0.64536808
765,56.79246815,-0.64536808
765,56.79246815,-0.64536808
765,56.79246815,-0.64536808
765,56.79246815,-0.64536808
765,56.79246815,-0.64536808
766,56.79365684,-0.61493479
766,56.79365684,-0.61493479
766,56.79365684,-0.61493479
766,56.79365684,-0.61493479
766,56.79365684,-0.61493479
766,56.79365684,-0.61493479
766,56.79365684,-0.61493479
767,56.79488697,-0.58481669
767,56.79488697,-0.58481669
767,56.79488697,-0.58481669
767,56.79488697,-0.58481669
767,56.79488697,-0.58481669
767,56.79488697,-0.58481669
767,56.79488697,-0.58481669
767,56.79488697,-0.58481669
768,56.79608548,-0.5545937
768,56.79608548,-0.5545937
768,56.79608548,-0.5545937
768,56.79608548,-0.5545937
768,56.79608548,-0.5545937
768,56.79608548,-0.5545937
768,56.79608548,-0.5545937
768,56.79608548,-0.5545937
769,56.797,-0.52398366
769,56.797,-0.52398366
769,56.797,-0.52398366
769,56.797,-0.52398366
769,56.797,-0.52398366
769,56.797,-0.52398366
769,56.797,-0.52398366
769,56.797,-0.52398366
770,56.79738194,-0.50146648
770,56.79738194,-0.50146648
770,56.79738194,-0.50146648
770,56.79738194,-0.50146648
770,56.79738194,-0.50146648
770,56.79738194,-0.50146648
770,56.79738194,-0.50146648
770,56.79738194,-0.50146648
771,56.79689219,-0.46638726
771,56.79689219,-0.46638726
771,56.79689219,-0.46638726
771,56.79689219,-0.46638726
771,56.79689219,-0.46638726
771,56.79689219,-0.46638726
771,56.79689219,-0.46638726
771,56.79689219,-0.46638726
771,56.79689219,-0.46638726
771,56.79689219,-0.46638726
772,56.79709372,-0.43579297
772,56.79709372,-0.43579297
772,56.79709372,-0.43579297
772,56.79709372,-0.43579297
772,56.79709372,-0.43579297
772,56.79709372,-0.43579297
772,56.79709372,-0.43579297
772,56.79709372,-0.43579297
773,56.79692938,-0.40513694
773,56.79692938,-0.40513694
773,56.79692938,-0.40513694
773,56.79692938,-0.40513694
773,56.79692938,-0.40513694
773,56.79692938,-0.40513694
773,56.79692938,-0.40513694
773,56.79692938,-0.40513694
774,56.79674378,-0.37510922
774,56.79674378,-0.37510922
774,56.79674378,-0.37510922
774,56.79674378,-0.37510922
774,56.79674378,-0.37510922
774,56.79674378,-0.37510922
774,56.79674378,-0.37510922
774,56.79674378,-0.37510922
775,56.79679135,-0.34450048
775,56.79679135,-0.34450048
775,56.79679135,-0.34450048
775,56.79679135,-0.34450048
775,56.79679135,-0.34450048
775,56.79679135,-0.34450048
775,56.79679135,-0.34450048
775,56.79679135,-0.34450048
775,56.79679135,-0.34450048
775,56.79679135,-0.34450048
776,56.79680551,-0.31410004
776,56.79680551,-0.31410004
776,56.79680551,-0.31410004
776,56.79680551,-0.31410004
776,56.79680551,-0.31410004
776,56.79680551,-0.31410004
776,56.79680551,-0.31410004
776,56.79680551,-0.31410004
777,56.79699372,-0.28347112
777,56.79699372,-0.28347112
777,56.79699372,-0.28347112
777,56.79699372,-0.28347112
777,56.79699372,-0.28347112
777,56.79699372,-0.28347112
777,56.79699372,-0.28347112
777,56.79699372,-0.28347112
778,56.79719358,-0.25318746
778,56.79719358,-0.25318746
778,56.79719358,-0.25318746
778,56.79719358,-0.25318746
778,56.79719358,-0.25318746
778,56.79719358,-0.25318746
778,56.79719358,-0.25318746
778,56.79719358,-0.25318746
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
779,56.7974822,-0.22262948
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
780,56.79785554,-0.19213705
781,56.79833262,-0.16166361
781,56.79833262,-0.16166361
781,56.79833262,-0.16166361
781,56.79833262,-0.16166361
781,56.79833262,-0.16166361
781,56.79833262,-0.16166361
781,56.79833262,-0.16166361
781,56.79833262,-0.16166361
781,56.79833262,-0.16166361
781,56.79833262,-0.16166361
782,56.79866667,-0.13135509
782,56.79866667,-0.13135509
782,56.79866667,-0.13135509
782,56.79866667,-0.13135509
782,56.79866667,-0.13135509
782,56.79866667,-0.13135509
782,56.79866667,-0.13135509
782,56.79866667,-0.13135509
783,56.79906862,-0.10078722
783,56.79906862,-0.10078722
783,56.79906862,-0.10078722
783,56.79906862,-0.10078722
783,56.79906862,-0.10078722
783,56.79906862,-0.10078722
783,56.79906862,-0.10078722
783,56.79906862,-0.10078722
784,56.79943951,-0.0703553
784,56.79943951,-0.0703553
784,56.79943951,-0.0703553
784,56.79943951,-0.0703553
784,56.79943951,-0.0703553
784,56.79943951,-0.0703553
784,56.79943951,-0.0703553
784,56.79943951,-0.0703553
785,56.79978494,-0.03972818
785,56.79978494,-0.03972818
785,56.79978494,-0.03972818
785,56.79978494,-0.03972818
785,56.79978494,-0.03972818
785,56.79978494,-0.03972818
785,56.79978494,-0.03972818
785,56.79978494,-0.03972818
786,56.80022567,-0.0092918
786,56.80022567,-0.0092918
786,56.80022567,-0.0092918
786,56.80022567,-0.0092918
786,56.80022567,-0.0092918
786,56.80022567,-0.0092918
786,56.80022567,-0.0092918
786,56.80022567,-0.0092918
787,56.80039271,0.02087143
787,56.80039271,0.02087143
787,56.80039271,0.02087143
787,56.80039271,0.02087143
787,56.80039271,0.02087143
787,56.80039271,0.02087143
787,56.80039271,0.02087143
787,56.80039271,0.02087143
788,56.8004875,0.05148318
788,56.8004875,0.05148318
788,56.8004875,0.05148318
788,56.8004875,0.05148318
788,56.8004875,0.05148318
788,56.8004875,0.05148318
788,56.8004875,0.05148318
788,56.8004875,0.05148318
788,56.8004875,0.05148318
789,56.80029782,0.08182984
789,56.80029782,0.08182984
789,56.80029782,0.08182984
789,56.80029782,0.08182984
789,56.80029782,0.08182984
789,56.80029782,0.08182984
789,56.80029782,0.08182984
789,56.80029782,0.08182984
790,56.79987408,0.11245053
790,56.79987408,0.11245053
790,56.79987408,0.11245053
790,56.79987408,0.11245053
790,56.79987408,0.11245053
790,56.79987408,0.11245053
790,56.79987408,0.11245053
790,56.79987408,0.11245053
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
791,56.79964333,0.14307128
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
792,56.79918902,0.17323239
793,56.79892205,0.20387063
793,56.79892205,0.20387063
793,56.79892205,0.20387063
793,56.79892205,0.20387063
793,56.79892205,0.20387063
793,56.79892205,0.20387063
793,56.79892205,0.20387063
793,56.79892205,0.20387063
793,56.79892205,0.20387063
793,56.79892205,0.20387063
793,56.79892205,0.20387063
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
794,56.79859222,0.2339657
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
795,56.79833862,0.26470271
